canonical_smiles,tox_binary,assay_hits,assay_tested,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,pIC50,IC50_nM,logP,qed,SAS,toxicity_class
Cc1cc(C)c(C[NH+]2CCN(CC(=O)Nc3nncs3)CC2)c(C)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.80256,0.841560871948,3.529078538451832,0
Cc1ncc(CC(=O)N2CCC(=O)N(CC3CC3)[C@@H](C(C)C)C2)c(=O)[nH]1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.11632,0.863442587166,3.257171130263844,0
Cc1cc(N)cc(C)c1S(=O)(=O)N(C)[C@H](C)C(C)(C)C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.9407400000000004,0.8647083642319999,2.945531789387718,0
Cc1cccc(C)c1CNC[C@H](O)c1cccc(OC(F)F)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.72804,0.7930910421549999,2.638749093893193,0
COC(=O)[C@@H]1C(=O)[C@@]2(Cc3c(ccc4ccccc34)N(Cc3ccc(OC)cc3)C2)C(=O)CC1(C)C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.7548,0.374831925048,4.034870569628927,0
CC(C)c1ncc(C[NH+]2CCC([C@@H](O)C(F)(F)F)CC2)s1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.9846,0.893812953953,4.721550739934524,0
O=C(NCC1(CO)CC1)C(=O)Nc1ccc2c(c1)N(S(=O)(=O)c1cccs1)CCC2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.7168,0.585493060702,2.7105361206502785,0
O=C(COC(=O)c1cccs1)Nc1cc(S(=O)(=O)N2CCCC2)ccc1Cl,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.9815,0.706639187524,2.0989662452388327,0
NC(=O)[C@@H]1CCCN1C(=O)/C=C/c1nc2ccccc2s1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.7858,0.8843465453899999,2.8042451528899903,0
COC[C@H](C)N1C(=O)c2ccc(C(=O)Nc3ccc(Cl)cc3C)cc2C1=O,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.53162,0.778794417105,2.585522379950726,0
Cc1ccc(OCC(=O)NNC(=O)c2ccc(NC(=O)C(C)C)cc2)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.42952,0.681437166482,1.8159518079918675,0
Cc1nc([C@H]2CCCN(C(=O)CCc3nc4ccccc4[nH]3)C2)cc(=O)[nH]1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.29342,0.742848246315,3.0823367250650726,0
CN1C[C@@H](C(=O)N2CCC(c3cc4ncccc4cn3)CC2)CC1=O,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.8141,0.8433875660600001,3.021860076326772,0
Cc1ccc(NC(=O)N2CCC[C@@H]2[C@H]2CCCC2=O)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.36052,0.8888234056000001,2.8096861269670885,0
Cc1nn(CC(=O)O[C@H](C)c2c(F)cccc2Cl)c(C)c1[N+](=O)[O-],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.50504,0.4545225081,2.995348615293992,0
Cc1ccc(CC(=O)Nc2nnc(-c3ccc(C)cc3)o2)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.53464,0.7815504004230001,1.884611800945862,0
COc1ccnc(N2CCN(Cc3nc(C4CC4)no3)CC2)n1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0678,0.8209947967319999,2.442203837267749,0
CC(C)[C@H](C(=O)[O-])[NH+]1CC2(CCCCCC2)C1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.881784196999999e-16,0.774949632661,4.906709847425093,0
C[C@@H](c1ccc(Cl)cc1)N(C)C(=O)c1ccc([N+](=O)[O-])o1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.6744,0.620200710977,2.673415517262459,0
CC[C@@H](C)Oc1ccc(C(=O)NCc2cccnc2)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.1889,0.872986876224,2.223223614428452,0
CC(C)CC[C@@H]1CCC[C@@H]1NC(=O)Cn1nnnc1C(C)C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5176,0.8386279944730001,3.2975048675047764,0
COc1ccccc1C[C@@H](C)N(C)C(=O)/C=C/c1c(C)nn(C)c1Cl,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.49332,0.723246518501,2.9491751215756388,0
COc1cc(/C=N/OCc2nc(C)c(C)s2)ccc1OC(F)F,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.92064,0.546330826902,2.6051587633584483,0
Cc1cccc(-c2nc(CC(=O)NC3(C#N)CCCCC3)cs2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0037,0.882857353703,2.414039492953229,0
CCC[NH+]1CCC(NC(=O)c2ccc(Cl)c3cccnc23)CC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0753,0.904041964097,3.412436276470337,0
O=C(CCNC(=O)C12CC3CC(CC(C3)C1)C2)NC1CC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.9877,0.8175412812430001,3.44212131874358,0
COC(=O)C1=C(C)C(C(=O)NCCC(=O)Nc2cccc(C)n2)=N[C@@H]1C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.16742,0.75119317116,3.184030285193419,0
CCc1ccc(C(=O)N2CSC[C@H]2C(=O)[O-])o1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.107,0.7853535736730001,3.5054377378662966,0
COc1cc([C@@H]2C3=C(CCCC3=O)N=C(C)C2C(=O)OC(C)C)c([N+](=O)[O-])cc1OC,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.745,0.372049737717,3.4546479683790725,0
Cc1ccccc1Cn1c(CCCNC(=O)[C@@H]2CCCO2)nc2ccccc21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.62082,0.623565609056,2.6250241240247973,0
O=S1(=O)C[C@@H](Cl)[C@@H](C(Cl)(Cl)Cl)C1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0086,0.635129621064,4.435066375635062,0
Cc1cc(NC(=O)[C@@H](C)[NH+](C)CC(=O)Nc2cccc(C)n2)on1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.16684,0.7176396157430001,4.066255939895565,0
CC(C)[C@@H](CCO)NC(=O)[C@@H]1Cc2ccccc2C(=O)O1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2913,0.810795108121,3.1386316707336643,0
CC(C)c1nc2cc(NC(=O)c3ccccc3S(C)(=O)=O)ccc2o1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.607,0.749954265821,2.190160266276978,0
CC1(C)CN(C(=O)CCn2nnc3ccccc3c2=O)CC[S@]1=O,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5511,0.8243638615729999,3.3455723846682752,0
CN(CC[C@H]1CCCC[NH+]1C)[C@@H]1CCN(c2ccc(C#N)cc2)C1=O,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0526799999999998,0.882894218141,4.4892987647975895,0
Cc1noc(C)c1C[NH2+][C@@H]1CCO[C@@H](C(C)C)C1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.55844,0.8937712211409999,4.474722394065293,0
Cc1cncc(C(=O)NCc2nc(-c3cccc(Cl)c3)no2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.02342,0.787157110845,2.1630558568899168,0
CC(C)NC(=O)C1CCN(Cc2nc3ccccc3n2C(F)F)CC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.168,0.8883367216850001,2.2804228845282903,0
Cc1cccc(/[NH+]=c2\oc3cc(O)ccc3cc2C(=O)NCc2ccco2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.28282,0.511486066141,3.1340964335515533,0
Cc1ccc(C(=O)Nc2cccc(Cl)c2N2CCCC2)cc1Cl,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.154319999999999,0.7985551561579999,1.9016093587726512,0
CC/[NH+]=C(/NC[C@@H]1CCO[C@H]1C(C)(C)C)N1CCN(c2ncccn2)CC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0959,0.590089399355,4.196104442398913,0
O=C1c2c(c3c(c4cc5c(cc24)OCO5)CCCCC3)[C@H]1OC(=O)C(F)(F)F,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.1803,0.517215235093,3.4642514140240848,0
Cc1ccccc1-n1ccnc1SCC(=O)c1cc(F)ccc1F,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.43392,0.485297557521,2.1519911750307426,0
C/C=C/c1cnc(-c2cccnc2)nc1C1CCN(C(=O)[C@H](C)Oc2ccccc2)CC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.7452,0.541916309009,3.04945290264532,0
O=C(/C=C(/[O-])c1ccco1)c1ccc(Cl)s1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5786,0.478784687131,3.091705398425256,0
CC(=O)NC(C)(C)c1noc(CCc2nc3ccccc3s2)n1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.8357,0.7723625050220001,2.5852983528554905,0
COc1ccc(NCC(=O)Nc2c(C)cc(C)cc2C)cc1OC(F)F,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.27246,0.73877269249,2.1244362066900955,0
Cc1ccc(C(=O)N(C)[C@@H](C)c2nc3ccccc3s2)cc1NS(C)(=O)=O,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.80942,0.6810113069179999,2.697279552507899,0
Cc1cc(C)n(C[C@H](C)CNC(=O)c2ccccc2-n2cnnn2)n1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.54174,0.742383593915,2.8898041445824583,0
Cc1ccc([C@H]2CN([C@@H]3CCOC3=O)CCO2)c(C)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.99224,0.777843482632,3.2676278160963954,0
CC(=O)O[C@@H]1CC[C@@]23C(=O)O[C@@]4(CC[C@]2(O)C1)[C@H]3CC[C@]1(C)[C@H](C(=O)[O-])CC[C@@H]14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.1013,0.693594400308,6.267249742814566,0
O=C(NCc1ccc2c(c1)OCO2)C1CCC(CNS(=O)(=O)c2ccc(Cl)cc2)CC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.4698,0.639782991175,2.2305023207156207,0
Cc1ccc(C(=O)Nc2ccccc2N2CCc3ccccc32)cc1[N-]S(C)(=O)=O,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.90632,0.608782921768,2.805315118711041,0
[NH3+]C1CC(OC(=O)Nc2ccccc2C(F)(F)F)C1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0268,0.871071956022,2.7962661380946536,0
C[C@H](C(=O)[O-])[C@H](C)c1ccoc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7691,0.678780884413,4.162542625635063,0
CN(Cc1cccs1)C(=O)CCCNC(=O)c1ccc(Cl)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5701,0.7570420154080001,1.9343139741572664,0
O=C(N[C@@H]1C=C[C@H](C(=O)[O-])C1)[C@@H]1CSCN1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.5403,0.620150524621,4.780326924879357,0
NC(=O)[C@H]1CCCCN1C(=O)[C@H]1CCCCC[C@@H]1[NH3+],0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0436,0.7117230644339999,3.733227509165847,0
CC(C)(C)OC(=O)N1CCCC[C@H]1CCOc1nc2ccccc2nc1N,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.7705,0.85238707275,2.877717291866692,0
CC[NH2+]Cc1cn(C)nc1-c1cc(F)c(C)cc1F,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.75702,0.905400018618,3.4631903636428607,0
COCC[NH+](Cc1ccc(F)cc1Cl)C1C[C@@H](C)O[C@@H](C)C1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.4664,0.865077362288,4.636770097112291,0
COc1ccc2c(c1)-c1c(sc(N)c1C(=O)C(C)C)C2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.7488,0.7247180347740001,2.6619706205662617,0
COc1ccc(N2CC[NH+]([C@@H]3CCCN(C(=O)c4ccc5cc[nH]c5c4)C3)CC2)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.1862,0.683826361806,3.682617087285915,0
CC(C)c1cccc(-n2cc([O-])c(C(=O)NCCCCC#N)n2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.49298,0.790515947639,2.819329474483704,0
Cc1cc(F)cc([N-]S(=O)(=O)c2c[nH+]c[nH]2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.67042,0.912427933817,4.790331066292273,0
CCNS(=O)(=O)c1cccc(C(=O)NCC(C)C)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3706,0.8370848619589999,1.8407919299498552,0
CCCN1C(=O)CCc2cc(NC(=O)NCC(=O)NC(C)C)ccc21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0219,0.739518959797,2.2094124401900217,0
CCc1nc2sc([C@H](c3cccc(F)c3)[NH+]3C[C@H](C)C[C@H](C)C3)c([O-])n2n1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.2161,0.747644915,5.043067020473318,0
Cc1ncccc1NC(=O)CCC(=O)c1ccc2c(c1)OCCO2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.76282,0.8501855922220001,2.1393940080033964,0
Cc1ccc(NC(=O)CCc2nnc3ccc(NCc4ccccc4)nn23)nc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.01112,0.500568862798,2.356624197539324,0
Cc1cccc(C(C)(C)NC(=O)Nc2ccccc2OCCC(N)=O)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.30602,0.6986937905600001,2.1886448740790474,0
CCOc1ncnc(N(CCO)Cc2ccccc2)c1N,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4564,0.810094008095,2.3174028512014004,0
CCc1nc(-c2ccc(N3CCN(C(=O)c4ccc(Br)o4)CC3)[nH+]c2)no1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.431,0.628035542656,3.296408210358732,0
Cc1cc(OC(=O)c2ccc(C)[nH]c2=O)cc(C(C)C)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.33434,0.682109420916,2.2889950374362176,0
CC1=NC(C(=O)Nc2ccc(Cl)cc2C)=C(C)[C@@H]1S(=O)(=O)N1CCCCC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.5197199999999995,0.806733169436,3.2766400514683998,0
C[C@@H](NC(=O)C(=O)Nc1ccc2c(c1)COC2)c1cccc(-n2cccn2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.7184,0.682595286567,2.9114405301119355,0
C[C@@H](CN(C)c1nc(-c2ccncc2)nc2c1cnn2C)N1CCOCC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.5822,0.683931615503,3.2074793286153684,0
O=C(NCC1CCC(C(=O)N2CCOCC2)CC1)c1ccnc2[nH]ccc12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.9579,0.866017329135,2.461580294846783,0
Cc1ccc(-n2cnnc2S[C@@H](C)c2nc3ccccc3c(=O)[nH]2)c(C)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.97394,0.5257183221589999,2.9430054563338035,0
CCOc1ccccc1-c1noc(CN2CCN(c3ncccn3)CC2)n1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.2475,0.658610058434,2.2150661541457133,0
NNC(=S)NNc1ccccc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3513,0.308707200784,2.1585886202313667,0
CC(C)[NH+]1CCC(CN2CCc3[nH]c[nH+]c3[C@@H]2c2[nH+]ccn2C)CC1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-0.3678,0.80921862384,5.908261999403693,0
CNC(=O)NC(=O)CSc1nnnn1-c1ccc(C)c(C)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8268399999999999,0.8219471596439999,2.2192005324704884,0
C[NH+](CCc1cccs1)Cc1cccc(C#CC[NH3+])c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5989,0.768872207081,4.412550696549522,0
C[C@@H](O)[C@@H](C)SCCOc1c(Cl)cccc1Cl,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.8747,0.781678784162,3.2139037037600886,0
Cc1nc2ccc(NC(=O)C(=O)NC[C@H]3Cc4ccccc4O3)cc2o1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.19462,0.7078354747300001,2.796001483459941,0
COC(=O)c1c(NC(=O)[C@H](C)N2CCc3[nH]ncc3C2)sc(C)c1C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.2599400000000003,0.8166287342190001,3.084737584687975,0
CC(C)Oc1ccc(CNC(=O)N2CC[C@@H](C)[C@H](O)C2)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.3861,0.89807033836,2.8399280705312595,0
Cc1ccccc1OCc1nc2cc(Cl)ccc2n1C[C@H]1CCCO1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.75612,0.631932942497,2.5661079425016915,0
COc1cc(C2(C(=O)N[C@@H]3C[C@@H]3C)CC2)ccc1C,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.55982,0.9002699897390001,3.0037978301499333,0
CC(C)(C)c1cc(C(=O)NNC(=O)COc2ccccc2)ccn1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.2191,0.846195379771,2.030623619145013,0
Cc1ccc(C)c(CN2CCC[C@@H](c3nnc(C[NH+]4CCCC4)n3C)C2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.99024,0.8817679349950001,3.9063408670769073,0
O=C(Cc1ccccc1Cl)Nc1ccc(N2CCCS2(=O)=O)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0611,0.895590202961,2.110998414849746,0
COc1cccc([C@@H](C)NC(=O)COC(=O)c2cccc(F)c2)c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.8685,0.820538172166,2.207160214748644,0
O=[N+]([O-])c1ccc(-c2ccc(CN3CCCN(c4ncccn4)CC3)s2)cc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.8256,0.46782059688,2.310504355169229,0
C[C@H]1Oc2ccccc2C=C1/C=C/C(=O)N[C@H](C(=O)[O-])c1ccccc1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0145,0.842847987507,3.5359397922563733,0
C[NH+](C)CCN(Cc1cccs1)C(=O)c1cc(-c2ccccc2)[nH]n1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.9251,0.68437167326,3.120207005407412,0
O=C1C[C@H](c2ccsc2)[C@@H](c2cccc(F)c2)C(=O)N1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.8011,0.8586780104649999,3.2219209335053014,0
c1cc2c(cc1[C@H]1OCC[C@H]1C[NH2+]C1CC1)CCO2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4249,0.897620567493,4.271515461048447,0
CCn1c(S[C@H]2CC[C@](C#N)(NC(C)C)C2)n[nH]c1=O,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4962799999999998,0.8676439132799999,4.098566204024257,0
C[C@H](N[C@@H]1CCN(C2CCCCC2)C1=O)c1cccc([N+](=O)[O-])c1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.179,0.654419148521,3.034368794687831,0
Cn1cc(N2CCC[C@H](NC(=O)NCc3ccccc3OCCO)C2)cn1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2594,0.687597434509,2.8389426422248345,0
CCc1c(N)nnn1Cc1noc(-c2ccc(Cl)cc2)n1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.1744,0.795861225661,2.612152851201399,0
C[C@H]1CCN(C(=O)C(=O)Nc2cccnc2Cl)C[C@@H](C)C1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.5681,0.638975548185,2.9790093895665564,0
